CustomerID,first_purchase,last_purchase,lifetime_days,churned,segment,recency,frequency,monetary,rfm_score
17285,2010-02-14 14:10:00,2010-03-21 13:38:00,35,0,Loyal,8,2,407.94,12
17287,2009-12-03 12:45:00,2010-03-04 12:39:00,91,0,Champions,25,7,947.07,13
17289,2010-03-08 12:52:00,2010-03-12 11:48:00,4,0,Loyal,17,2,349.79,11
17290,2009-12-13 13:28:00,2010-03-26 13:13:00,103,0,Loyal,3,2,158.99,10
17293,2009-12-03 15:09:00,2010-02-04 16:18:00,64,0,Loyal,52,3,569.99,10
17294,2010-02-08 14:21:00,2010-02-08 16:12:00,1,0,Loyal,48,2,467.78999999999996,9
17296,2009-12-09 14:01:00,2009-12-09 14:01:00,1,1,Lost,110,1,338.13,7
17298,2010-03-08 08:56:00,2010-03-08 08:56:00,1,0,Loyal,21,1,122.02000000000001,8
17301,2010-03-25 13:16:00,2010-03-25 13:16:00,1,0,Loyal,4,1,131.15,9
17305,2010-03-01 12:47:00,2010-03-01 12:47:00,1,0,Loyal,28,1,2135.46,11
17307,2010-01-19 16:38:00,2010-03-18 12:41:00,58,0,Loyal,11,3,457.92,13
17309,2010-02-04 15:49:00,2010-02-04 15:49:00,1,0,Loyal,52,1,209.89000000000001,7
17311,2010-02-03 12:38:00,2010-02-03 12:38:00,1,0,Loyal,54,1,509.46,8
17314,2009-12-03 11:25:00,2010-01-31 11:43:00,60,0,Loyal,57,2,250.10000000000002,8
17318,2009-12-14 13:11:00,2009-12-14 13:11:00,1,1,Lost,105,1,157.32999999999998,5
17319,2010-02-08 15:47:00,2010-02-08 15:47:00,1,0,Loyal,48,1,29.1,6
17320,2010-01-21 16:29:00,2010-01-21 16:29:00,1,0,Loyal,66,1,323.66,7
17322,2009-12-03 11:46:00,2009-12-03 11:46:00,1,1,Lost,116,1,114.55,5
17323,2010-01-10 11:58:00,2010-02-25 19:39:00,47,0,Loyal,31,2,247.25,9
17324,2009-12-18 15:29:00,2010-03-01 13:22:00,73,0,Loyal,28,2,141.36,8
17325,2010-03-08 11:31:00,2010-03-08 11:31:00,1,0,Loyal,21,1,101.89999999999999,8
17328,2010-02-04 17:11:00,2010-02-04 17:11:00,1,0,Loyal,52,1,104.7,6
17329,2009-12-03 16:09:00,2009-12-08 16:57:00,6,1,Lost,110,3,475.42,9
17330,2010-03-02 09:20:00,2010-03-02 09:20:00,1,0,Loyal,27,1,49.95,7
17332,2010-02-21 14:41:00,2010-03-14 12:24:00,21,0,Loyal,15,2,385.71,11
17335,2010-01-24 11:15:00,2010-01-24 11:15:00,1,0,Loyal,64,1,143.81,6
17338,2010-03-10 16:09:00,2010-03-10 16:09:00,1,0,Loyal,18,1,267.21000000000004,9
17340,2010-02-14 14:54:00,2010-03-21 16:02:00,36,0,Loyal,7,2,1848.94,14
17342,2010-02-08 09:16:00,2010-02-16 16:50:00,9,0,Loyal,40,2,626.14,11
17343,2009-12-03 18:30:00,2010-01-18 10:29:00,46,0,Lost,70,2,461.13,9
17344,2009-12-11 12:31:00,2009-12-11 12:31:00,1,1,Lost,108,1,299.74,6
17345,2009-12-01 16:17:00,2009-12-01 16:17:00,1,1,Lost,117,1,329.90999999999997,6
17348,2010-03-10 12:13:00,2010-03-10 12:13:00,1,0,Loyal,19,1,417.46,10
17349,2010-03-18 14:26:00,2010-03-18 14:26:00,1,0,Loyal,11,1,136.10000000000002,9
17350,2010-02-01 15:38:00,2010-02-01 15:38:00,1,0,Loyal,55,1,342.25100000000003,8
17351,2009-12-10 18:43:00,2010-02-16 15:27:00,68,0,Loyal,40,4,647.13,12
17352,2010-01-12 16:13:00,2010-01-12 16:13:00,1,0,Lost,75,1,36.25,5
17353,2010-03-25 12:52:00,2010-03-25 12:52:00,1,0,Loyal,4,1,342.0,11
17356,2010-01-20 12:14:00,2010-03-18 10:52:00,57,0,Loyal,11,2,422.22999999999996,12
17358,2010-02-24 16:42:00,2010-02-24 16:42:00,1,0,Loyal,32,1,117.22,7
17359,2010-03-01 14:48:00,2010-03-01 14:48:00,1,0,Loyal,28,1,156.6,7
17361,2010-02-01 14:30:00,2010-02-01 14:33:00,1,0,Loyal,56,2,383.59000000000003,9
17362,2010-01-06 10:53:00,2010-03-01 11:34:00,55,0,Loyal,28,3,399.0,11
17364,2009-12-07 15:28:00,2010-03-18 15:12:00,101,0,Champions,11,6,2340.67,15
17365,2010-02-01 11:56:00,2010-03-07 10:27:00,34,0,Loyal,22,2,616.95,12
17368,2009-12-15 17:45:00,2009-12-15 17:45:00,1,1,Lost,103,1,191.72,5
17371,2009-12-08 12:25:00,2010-03-26 14:01:00,109,0,Loyal,3,3,236.97,12
17372,2009-12-03 18:41:00,2010-03-28 12:26:00,115,0,Champions,1,9,1161.71,15
17373,2010-02-28 14:17:00,2010-02-28 14:17:00,1,0,Loyal,29,1,163.7,7
17377,2009-12-02 12:39:00,2010-03-24 10:45:00,112,0,Champions,5,22,4528.25,15
17388,2009-12-10 11:45:00,2009-12-10 11:45:00,1,1,Lost,109,1,228.96,6
17389,2009-12-04 12:06:00,2010-03-23 13:21:00,110,0,Loyal,6,2,1020.87,13
17400,2009-12-17 15:41:00,2010-02-19 17:40:00,65,0,Loyal,37,2,1757.41,12
17402,2009-12-16 17:40:00,2010-03-24 15:08:00,98,0,Loyal,5,3,210.7,12
17404,2010-01-07 11:31:00,2010-02-16 11:58:00,41,0,Champions,41,3,3055.87,13
17406,2009-12-06 13:45:00,2010-02-04 11:39:00,60,0,Loyal,53,2,693.12,10
17409,2009-12-11 12:17:00,2010-03-11 12:04:00,90,0,Champions,18,3,2472.46,14
17411,2009-12-03 12:02:00,2009-12-03 12:02:00,1,1,Lost,116,1,344.40000000000003,7
17412,2009-12-02 13:51:00,2010-01-31 10:50:00,60,0,Loyal,57,4,1277.59,12
17414,2009-12-03 16:49:00,2009-12-03 16:49:00,1,1,Lost,115,1,239.68,6
17416,2009-12-14 16:29:00,2009-12-14 16:29:00,1,1,Lost,104,1,659.4,8
17419,2010-01-25 13:19:00,2010-01-25 13:19:00,1,0,Loyal,63,1,215.7,7
17421,2009-12-04 15:43:00,2009-12-04 15:43:00,1,1,Lost,114,1,130.8,5
17426,2010-02-17 13:39:00,2010-02-17 13:39:00,1,0,Loyal,40,1,521.96,9
17428,2009-12-01 17:28:00,2009-12-16 17:06:00,15,1,Champions,102,4,3204.62,11
17432,2009-12-03 19:13:00,2010-03-22 16:44:00,109,0,Loyal,6,2,274.45,11
17436,2009-12-07 12:31:00,2009-12-07 12:31:00,1,1,Lost,112,1,76.5,5
17438,2010-03-08 16:53:00,2010-03-08 16:53:00,1,0,Loyal,20,1,263.73,9
17439,2010-02-22 12:48:00,2010-02-22 12:48:00,1,0,Loyal,35,1,325.74,8
17441,2009-12-07 13:32:00,2009-12-07 13:32:00,1,1,Lost,112,1,293.35,6
17442,2010-02-15 15:54:00,2010-02-15 15:54:00,1,0,Loyal,41,1,517.57,9
17448,2010-03-04 17:29:00,2010-03-21 14:07:00,17,0,Champions,8,14,4663.75,15
17449,2009-12-09 14:16:00,2010-03-07 16:12:00,89,0,Loyal,21,2,627.33,12
17454,2010-01-15 15:40:00,2010-03-08 10:05:00,52,0,Loyal,21,2,362.95,11
17457,2009-12-07 14:52:00,2010-01-08 10:34:00,32,0,Loyal,80,2,1115.4,10
17460,2010-01-22 13:25:00,2010-02-25 08:56:00,34,0,Loyal,32,2,501.1,10
17465,2009-12-03 13:25:00,2010-03-21 10:51:00,108,0,Champions,8,4,1409.76,15
17469,2009-12-16 15:06:00,2010-02-18 15:44:00,65,0,Loyal,38,3,1020.99,12
17472,2010-03-21 13:27:00,2010-03-21 13:27:00,1,0,Loyal,8,1,224.81,10
17476,2009-12-02 12:09:00,2009-12-02 12:09:00,1,1,Lost,117,1,260.36,6
17477,2010-03-02 11:53:00,2010-03-02 11:53:00,1,0,Loyal,27,1,731.72,10
17478,2010-03-16 14:19:00,2010-03-16 14:19:00,1,0,Loyal,13,1,706.2,11
17479,2010-03-17 09:26:00,2010-03-17 09:26:00,1,0,Loyal,12,1,389.26000000000005,10
17484,2010-03-25 16:17:00,2010-03-25 16:17:00,1,0,Loyal,3,1,133.85,9
17487,2009-12-11 15:06:00,2009-12-11 15:06:00,1,1,Lost,108,1,160.55,5
17488,2010-03-08 14:07:00,2010-03-08 14:07:00,1,0,Loyal,21,1,336.5,10
17496,2010-01-14 13:36:00,2010-03-22 15:59:00,68,0,Loyal,6,2,743.14,13
17504,2010-02-08 09:22:00,2010-02-08 09:22:00,1,0,Loyal,49,1,328.75,7
17508,2009-12-07 11:46:00,2010-03-05 10:51:00,88,0,Loyal,24,3,1992.95,14
17512,2009-12-10 19:35:00,2010-03-24 09:54:00,104,0,Champions,5,4,1381.39,15
17514,2010-02-08 14:00:00,2010-02-08 14:00:00,1,0,Loyal,49,1,313.35,7
17518,2010-03-28 13:31:00,2010-03-28 13:31:00,1,0,Loyal,1,1,153.55,9
17519,2009-12-01 09:57:00,2010-03-18 16:30:00,108,0,Champions,10,4,1230.73,15
17526,2009-12-17 16:18:00,2010-03-21 11:17:00,94,0,Champions,8,4,1130.45,15
17529,2010-01-11 12:29:00,2010-01-11 12:29:00,1,0,Lost,77,1,858.27,8
17530,2009-12-06 16:17:00,2009-12-06 16:17:00,1,1,Lost,112,1,245.63,6
17534,2010-02-25 16:55:00,2010-02-25 16:55:00,1,0,Loyal,31,1,502.2,9
17536,2010-01-26 12:00:00,2010-01-26 12:00:00,1,0,Loyal,62,1,34.78,6
17539,2009-12-13 12:36:00,2010-03-21 15:23:00,99,0,Loyal,7,3,1161.84,15
17542,2010-03-08 12:08:00,2010-03-08 12:17:00,1,0,Loyal,21,2,170.1,9
17547,2010-02-12 14:34:00,2010-02-12 14:34:00,1,0,Loyal,45,1,404.55,9
17550,2010-02-07 15:07:00,2010-02-07 15:07:00,1,0,Loyal,50,1,281.02,7
17552,2010-03-22 09:19:00,2010-03-22 09:19:00,1,0,Loyal,7,1,415.92,11
17557,2009-12-07 10:15:00,2009-12-07 10:15:00,1,1,Lost,112,1,34.0,5
17560,2010-02-17 12:11:00,2010-02-17 12:11:00,1,0,Loyal,40,1,223.2,8
17561,2009-12-06 13:29:00,2009-12-06 13:29:00,1,1,Lost,113,1,189.7,5
17568,2010-03-16 16:45:00,2010-03-16 16:45:00,1,0,Loyal,12,1,374.45,10
17572,2009-12-15 10:00:00,2009-12-15 10:00:00,1,1,Lost,104,1,62.31,5
17575,2010-02-10 13:48:00,2010-02-10 13:48:00,1,0,Loyal,47,1,171.7,6
17576,2009-12-03 16:54:00,2010-03-23 17:15:00,111,0,Champions,5,8,1769.52,15
17577,2010-02-09 10:10:00,2010-03-04 13:01:00,24,0,Loyal,25,2,348.75,11
17581,2009-12-03 12:34:00,2010-03-19 10:22:00,106,0,Champions,10,8,2049.0,15
17582,2010-03-26 12:23:00,2010-03-26 12:23:00,1,0,Loyal,3,1,303.55,10
17584,2010-01-25 08:17:00,2010-01-25 08:17:00,1,0,Loyal,63,1,462.05,8
17587,2010-03-21 14:16:00,2010-03-21 14:16:00,1,0,Loyal,8,1,176.71,9
17588,2010-03-12 12:34:00,2010-03-12 12:34:00,1,0,Loyal,17,1,402.5,10
17589,2010-03-07 13:48:00,2010-03-28 14:47:00,22,0,Loyal,1,2,1414.28,14
17591,2010-01-17 16:09:00,2010-01-17 16:09:00,1,0,Lost,70,1,135.65,6
17592,2009-12-01 10:49:00,2009-12-01 10:49:00,1,1,Lost,118,1,148.3,5
17593,2009-12-04 14:35:00,2010-03-01 13:10:00,87,0,Champions,28,4,2557.15,13
17596,2009-12-15 13:21:00,2010-03-16 16:18:00,92,0,Loyal,12,2,698.28,12
17603,2009-12-10 09:44:00,2010-01-29 17:25:00,51,0,Loyal,58,2,1067.01,10
17604,2010-01-27 12:19:00,2010-01-27 12:19:00,1,0,Loyal,61,1,157.08,6
17606,2009-12-02 13:32:00,2009-12-02 13:32:00,1,1,Lost,117,1,87.30000000000001,5
17610,2009-12-06 16:07:00,2010-02-22 15:52:00,78,0,Champions,34,4,1400.14,13
17611,2009-12-01 13:29:00,2010-03-21 14:04:00,111,0,Champions,8,4,1593.02,15
17612,2009-12-17 11:59:00,2010-03-19 12:31:00,93,0,Loyal,10,3,812.82,14
17618,2010-01-24 11:03:00,2010-01-24 11:03:00,1,0,Loyal,64,1,436.35,8
17623,2009-12-14 14:36:00,2009-12-14 14:36:00,1,1,Lost,105,1,197.05,6
17624,2009-12-20 12:35:00,2009-12-20 12:35:00,1,1,Lost,99,1,316.83,6
17625,2009-12-15 11:49:00,2010-01-31 11:54:00,48,0,Loyal,57,2,1618.94,11
17631,2009-12-09 14:15:00,2010-02-09 13:18:00,62,0,Loyal,48,3,335.76,9
17638,2009-12-18 09:58:00,2010-03-02 14:32:00,75,0,Loyal,27,2,842.4,11
17640,2010-03-23 09:15:00,2010-03-24 13:20:00,2,0,Loyal,5,2,853.02,13
17642,2009-12-05 16:01:00,2009-12-05 16:01:00,1,1,Lost,113,1,281.02,6
17644,2010-02-16 08:44:00,2010-03-28 11:04:00,41,0,Loyal,1,2,687.65,13
17646,2009-12-16 09:37:00,2010-02-17 11:49:00,64,0,Loyal,40,3,975.25,12
17647,2010-02-08 14:39:00,2010-02-08 14:40:00,1,0,Loyal,49,2,198.6,8
17660,2009-12-02 16:02:00,2009-12-02 16:02:00,1,1,Lost,116,1,163.47,5
17662,2009-12-17 09:54:00,2010-02-16 09:38:00,61,0,Loyal,41,2,412.92,10
17663,2010-03-04 11:42:00,2010-03-08 16:30:00,5,0,Loyal,20,2,1240.46,13
17667,2010-02-23 09:57:00,2010-02-23 09:57:00,1,0,Loyal,34,1,454.7,9
17672,2010-01-26 17:20:00,2010-03-08 13:17:00,41,0,Loyal,21,2,1449.16,13
17673,2010-03-19 14:02:00,2010-03-19 14:02:00,1,0,Loyal,10,1,583.9399999999999,12
17675,2009-12-10 16:10:00,2010-03-23 15:08:00,103,0,Champions,6,13,4777.25,15
17677,2009-12-16 11:23:00,2010-03-18 10:08:00,92,0,Champions,11,6,4998.6,15
17679,2009-12-03 17:32:00,2010-03-16 12:53:00,103,0,Champions,13,4,1159.5,14
17681,2010-01-15 11:53:00,2010-03-21 11:47:00,65,0,Loyal,8,3,640.6,14
17682,2010-03-08 09:49:00,2010-03-08 09:49:00,1,0,Loyal,21,1,373.5,10
17685,2010-02-11 13:44:00,2010-02-11 13:44:00,1,0,Loyal,46,1,636.9,9
17690,2010-02-03 14:26:00,2010-03-17 12:17:00,42,0,Loyal,12,2,765.37,12
17695,2010-01-28 09:27:00,2010-01-28 09:27:00,1,0,Loyal,60,1,303.9,7
17696,2009-12-10 17:09:00,2010-03-22 14:50:00,102,0,Champions,7,4,1481.04,15
17700,2009-12-01 11:37:00,2010-03-09 12:10:00,99,0,Loyal,20,3,1619.57,14
17706,2010-01-19 12:13:00,2010-01-19 12:17:00,1,0,Loyal,69,2,2278.07,11
17707,2009-12-07 12:19:00,2010-03-05 12:39:00,89,0,Loyal,24,2,104.4,9
17716,2009-12-02 17:18:00,2010-03-24 12:54:00,112,0,Champions,5,4,2734.08,15
17718,2010-03-05 08:01:00,2010-03-05 08:01:00,1,0,Loyal,24,1,299.83,9
17721,2010-02-18 15:18:00,2010-02-18 15:18:00,1,0,Loyal,38,1,307.21000000000004,8
17726,2010-01-26 14:58:00,2010-02-25 15:07:00,31,0,Loyal,32,2,235.27,9
17731,2010-02-09 12:37:00,2010-03-28 12:43:00,48,0,Loyal,1,2,468.88,12
17734,2010-03-07 13:55:00,2010-03-07 13:55:00,1,0,Loyal,22,1,321.7,9
17738,2010-03-19 10:07:00,2010-03-19 10:07:00,1,0,Loyal,10,1,453.17,11
17739,2009-12-07 10:48:00,2010-02-17 16:23:00,73,0,Champions,39,4,1780.42,13
17740,2010-01-11 13:11:00,2010-03-08 10:45:00,56,0,Loyal,21,2,110.70000000000002,9
17742,2009-12-01 13:16:00,2010-03-03 14:02:00,93,0,Loyal,26,3,691.71,12
17753,2010-01-06 14:20:00,2010-01-06 14:20:00,1,0,Lost,82,1,30.45,5
17754,2009-12-11 15:52:00,2010-03-12 16:18:00,92,0,Champions,16,4,1571.68,14
17757,2010-01-13 15:56:00,2010-03-11 13:46:00,57,0,Loyal,18,3,357.13,12
17760,2010-02-28 12:15:00,2010-03-22 11:24:00,22,0,Loyal,7,3,237.89,12
17763,2010-02-18 14:32:00,2010-02-24 13:34:00,6,0,Loyal,33,3,71.15,9
17764,2009-12-03 14:28:00,2009-12-03 14:28:00,1,1,Lost,116,1,187.15,5
17768,2009-12-02 12:26:00,2010-01-28 15:54:00,58,0,Loyal,59,3,569.77,10
17769,2010-01-19 11:33:00,2010-03-07 11:31:00,47,0,Loyal,22,2,365.3,11
17773,2010-01-18 14:32:00,2010-01-18 14:32:00,1,0,Lost,70,1,366.35,8
17774,2010-02-08 16:06:00,2010-03-16 12:00:00,36,0,Loyal,13,2,799.14,12
17776,2009-12-16 14:59:00,2009-12-16 14:59:00,1,1,Lost,103,1,207.75,6
17778,2010-02-16 12:44:00,2010-02-16 12:44:00,1,0,Loyal,41,1,197.70000000000002,8
17780,2010-01-24 11:21:00,2010-02-10 13:43:00,18,0,Loyal,47,3,346.56,10
17789,2010-02-16 13:16:00,2010-02-16 13:16:00,1,0,Loyal,41,1,171.25,7
17794,2010-01-20 12:17:00,2010-01-22 10:18:00,2,0,Lost,66,2,147.3,7
17797,2009-12-15 14:30:00,2010-03-23 14:09:00,98,0,Loyal,6,3,610.52,14
17799,2009-12-13 16:03:00,2010-03-19 14:05:00,96,0,Loyal,10,3,1436.14,15
17801,2010-01-17 11:31:00,2010-01-17 11:31:00,1,0,Lost,71,1,382.44,8
17802,2009-12-13 13:39:00,2009-12-13 14:10:00,1,1,Lost,106,2,522.95,8
17804,2009-12-01 12:22:00,2009-12-01 12:22:00,1,1,Lost,118,1,124.95,5
17807,2010-01-04 14:00:00,2010-01-04 14:00:00,1,0,Lost,84,1,189.68,5
17809,2009-12-02 14:52:00,2010-03-15 08:48:00,103,0,Champions,14,4,2132.9300000000003,14
17810,2010-01-25 10:26:00,2010-02-09 10:47:00,16,0,Loyal,48,2,373.16,9
17816,2009-12-15 15:27:00,2010-02-19 13:53:00,66,0,Loyal,38,2,59.55,8
17818,2009-12-02 11:34:00,2009-12-02 11:34:00,1,1,Lost,117,1,124.78,5
17819,2009-12-13 15:24:00,2010-02-28 10:40:00,77,0,Loyal,29,3,1288.5,13
17825,2009-12-14 12:09:00,2009-12-14 12:16:00,1,1,Lost,105,3,437.46,9
17827,2010-03-28 12:20:00,2010-03-28 12:20:00,1,0,Loyal,1,1,388.84,11
17829,2010-02-22 15:39:00,2010-02-22 15:39:00,1,0,Loyal,34,1,1310.3000000000002,11
17833,2009-12-16 13:40:00,2009-12-16 13:40:00,1,1,Lost,103,1,338.46000000000004,7
17838,2010-03-19 09:53:00,2010-03-24 10:15:00,6,0,Loyal,5,3,788.97,14
17841,2009-12-02 15:41:00,2010-03-25 12:54:00,113,0,Champions,4,31,8780.42,15
17847,2010-03-04 12:57:00,2010-03-04 12:57:00,1,0,Loyal,25,1,40.65,8
17848,2009-12-06 13:19:00,2010-03-18 18:57:00,103,0,Champions,10,7,1307.66,15
17849,2010-03-14 15:17:00,2010-03-14 15:19:00,1,0,Loyal,14,2,191.08,9
17851,2009-12-03 17:46:00,2010-01-15 15:47:00,43,0,Loyal,72,4,1334.46,12
17852,2009-12-08 12:51:00,2009-12-15 11:06:00,7,1,Lost,104,2,380.36,8
17853,2009-12-03 15:09:00,2009-12-03 15:09:00,1,1,Lost,116,1,584.35,8
17854,2009-12-08 11:13:00,2009-12-08 11:13:00,1,1,Lost,111,1,135.94,5
17857,2010-03-08 12:09:00,2010-03-08 12:09:00,1,0,Loyal,21,1,468.0,10
17858,2009-12-06 15:41:00,2010-02-28 13:49:00,84,0,Champions,29,5,2975.38,13
17860,2009-12-11 16:48:00,2009-12-11 16:54:00,1,1,Lost,107,2,246.94,7
17861,2009-12-10 11:27:00,2010-03-04 10:31:00,84,0,Champions,25,4,1441.59,14
17863,2010-02-25 12:01:00,2010-02-25 12:01:00,1,0,Loyal,32,1,335.58,8
17865,2009-12-01 10:49:00,2010-03-01 11:18:00,91,0,Champions,28,8,4551.34,13
17866,2009-12-14 16:01:00,2009-12-14 16:01:00,1,1,Lost,104,1,149.5,5
17867,2009-12-02 13:39:00,2010-01-26 17:08:00,56,0,Loyal,61,3,126.88,8
17871,2010-01-15 14:48:00,2010-01-15 14:48:00,1,0,Lost,73,1,230.48,7
17873,2009-12-16 15:11:00,2010-03-25 13:55:00,99,0,Champions,4,5,1613.65,15
17875,2010-01-20 15:30:00,2010-01-20 15:30:00,1,0,Lost,67,1,167.1,6
17876,2010-02-02 13:00:00,2010-02-02 13:00:00,1,0,Loyal,55,1,777.4,9
17880,2009-12-09 16:13:00,2010-03-10 12:39:00,91,0,Loyal,19,2,366.0,11
17883,2010-02-25 20:07:00,2010-02-25 20:07:00,1,0,Loyal,31,1,168.48,7
17884,2009-12-04 16:23:00,2010-02-01 12:53:00,59,0,Champions,56,6,849.55,11
17888,2009-12-21 16:34:00,2010-02-17 11:31:00,58,0,Loyal,40,4,378.49,11
17905,2010-01-28 17:54:00,2010-03-14 13:28:00,45,0,Champions,15,6,947.0799999999999,13
17907,2010-03-09 12:33:00,2010-03-09 12:33:00,1,0,Loyal,20,1,291.76,9
17908,2009-12-14 12:24:00,2009-12-14 12:24:00,1,1,Lost,105,1,398.96,7
17909,2009-12-02 13:10:00,2009-12-02 13:10:00,1,1,Lost,117,1,110.05,5
17910,2009-12-13 16:04:00,2009-12-13 16:04:00,1,1,Lost,105,1,261.7,6
17913,2009-12-03 13:02:00,2010-03-07 12:35:00,94,0,Loyal,22,4,828.66,13
17916,2009-12-06 14:10:00,2010-03-21 12:26:00,105,0,Loyal,8,2,43.87,10
17920,2009-12-06 10:37:00,2010-03-28 11:38:00,113,0,Champions,1,13,8642.55,15
17927,2009-12-18 11:03:00,2009-12-18 11:03:00,1,1,Lost,101,1,294.0,6
17929,2009-12-09 11:40:00,2010-02-28 13:28:00,82,0,Loyal,29,2,588.6,11
17930,2010-03-04 10:41:00,2010-03-19 10:11:00,15,0,Loyal,10,2,570.8,12
17931,2010-02-16 15:47:00,2010-03-04 18:02:00,17,0,Champions,24,5,602.73,13
17933,2010-03-17 15:11:00,2010-03-17 15:11:00,1,0,Loyal,12,1,114.69,8
17935,2009-12-04 14:33:00,2010-03-24 12:07:00,110,0,Loyal,5,2,225.25,11
17941,2010-01-06 15:37:00,2010-02-18 19:11:00,44,0,Loyal,38,2,822.72,11
17945,2010-01-12 11:33:00,2010-01-12 11:40:00,1,0,Lost,76,3,360.35,9
17950,2010-01-04 17:39:00,2010-01-04 17:39:00,1,0,Lost,83,1,131.95,5
17954,2009-12-09 13:22:00,2010-03-28 14:18:00,110,0,Champions,1,5,927.73,14
17955,2010-02-12 16:27:00,2010-02-22 11:22:00,10,0,Loyal,35,2,392.6,10
17958,2009-12-11 15:37:00,2009-12-11 15:37:00,1,1,Lost,107,1,465.42,7
17960,2010-03-08 12:22:00,2010-03-08 12:22:00,1,0,Loyal,21,1,10.9,8
17961,2009-12-01 14:48:00,2010-03-23 15:56:00,113,0,Champions,5,27,964.75,14
17962,2010-01-13 15:24:00,2010-01-13 15:24:00,1,0,Lost,74,1,366.23,8
17963,2010-01-19 17:25:00,2010-01-19 17:25:00,1,0,Lost,68,1,171.17,6
17965,2009-12-14 13:19:00,2010-03-01 13:14:00,77,0,Champions,28,5,2146.91,13
17966,2010-01-18 13:24:00,2010-03-26 13:57:00,68,0,Loyal,3,3,674.39,14
17969,2009-12-06 13:53:00,2010-03-21 14:49:00,106,0,Champions,8,11,1250.81,15
17978,2009-12-08 13:27:00,2010-01-11 13:51:00,35,0,Lost,77,2,288.05,7
17982,2010-01-28 09:38:00,2010-01-28 09:38:00,1,0,Loyal,60,1,138.18,6
17984,2009-12-01 11:51:00,2009-12-01 11:51:00,1,1,Lost,118,1,212.63,6
17988,2009-12-07 13:35:00,2009-12-16 15:21:00,10,1,Lost,102,3,190.32,7
17990,2009-12-07 15:19:00,2009-12-07 15:19:00,1,1,Lost,111,1,332.70000000000005,6
17998,2009-12-01 13:07:00,2009-12-02 10:02:00,1,1,Lost,117,2,319.19,7
18001,2009-12-02 15:38:00,2009-12-02 15:38:00,1,1,Lost,116,1,176.6,5
18002,2009-12-08 11:07:00,2009-12-08 11:07:00,1,1,Lost,111,1,44.32,5
18006,2009-12-17 12:27:00,2009-12-17 12:27:00,1,1,Lost,102,1,53.55,5
18008,2010-01-06 12:35:00,2010-03-15 16:19:00,69,0,Champions,13,4,1348.9499999999998,14
18009,2010-02-25 11:49:00,2010-03-23 13:05:00,27,0,Loyal,6,2,507.95,12
18012,2009-12-16 13:16:00,2009-12-16 13:16:00,1,1,Lost,103,1,115.3,5
18016,2010-01-27 16:00:00,2010-01-27 16:00:00,1,0,Loyal,60,1,201.20000000000002,7
18029,2010-03-07 15:30:00,2010-03-07 15:30:00,1,0,Loyal,21,1,433.77,10
18036,2009-12-18 12:04:00,2010-01-18 14:23:00,32,0,Lost,70,2,247.15,8
18037,2009-12-01 13:48:00,2010-03-24 13:28:00,113,0,Loyal,5,7,70.15,11
18039,2010-03-09 11:19:00,2010-03-09 11:19:00,1,0,Loyal,20,1,120.97,8
18041,2010-01-14 10:04:00,2010-02-25 15:39:00,43,0,Champions,31,4,1414.69,13
18046,2010-02-28 11:36:00,2010-02-28 11:36:00,1,0,Loyal,29,1,189.63,7
18051,2009-12-09 12:17:00,2010-03-15 13:58:00,97,0,Champions,14,7,2282.28,14
18057,2010-01-18 12:42:00,2010-01-18 12:42:00,1,0,Lost,70,1,297.32,7
18058,2010-02-10 09:38:00,2010-02-10 09:38:00,1,0,Loyal,47,1,301.2,7
18061,2009-12-04 11:36:00,2010-03-22 14:43:00,109,0,Champions,7,8,1757.31,15
18063,2010-03-16 13:05:00,2010-03-16 13:05:00,1,0,Loyal,13,1,102.0,8
18064,2010-02-01 15:01:00,2010-03-04 13:24:00,31,0,Loyal,25,2,1103.16,12
18065,2009-12-09 16:00:00,2010-02-12 12:04:00,65,0,Loyal,45,4,773.23,12
18069,2010-02-28 16:14:00,2010-02-28 16:16:00,1,0,Loyal,28,2,379.59000000000003,10
18070,2010-02-08 13:28:00,2010-02-08 13:28:00,1,0,Loyal,49,1,314.1,7
18071,2009-12-05 10:31:00,2009-12-18 14:22:00,14,1,Lost,101,2,407.55,8
18077,2009-12-07 11:40:00,2010-03-19 15:27:00,103,0,Champions,9,5,903.5699999999999,14
18078,2010-03-21 15:50:00,2010-03-21 15:50:00,1,0,Loyal,7,1,256.22,10
18085,2010-03-21 11:57:00,2010-03-21 11:57:00,1,0,Loyal,8,1,258.75,10
18087,2009-12-01 09:43:00,2010-03-03 09:16:00,92,0,Champions,26,7,1913.1,13
18092,2009-12-04 12:37:00,2010-02-17 13:16:00,76,0,Champions,40,4,3245.0,13
18094,2010-01-07 11:16:00,2010-01-07 11:16:00,1,0,Lost,81,1,854.72,8
18097,2009-12-17 11:06:00,2009-12-17 11:06:00,1,1,Lost,102,1,171.26,5
18101,2010-02-03 13:52:00,2010-02-03 13:52:00,1,0,Loyal,54,1,112.5,6
18106,2010-01-15 11:36:00,2010-02-28 13:55:00,45,0,Loyal,29,3,599.13,12
18108,2009-12-02 12:47:00,2009-12-02 12:47:00,1,1,Lost,117,1,493.25,7
18115,2010-01-11 11:57:00,2010-01-11 11:57:00,1,0,Lost,77,1,9.700000000000001,5
18131,2010-03-18 08:48:00,2010-03-18 08:48:00,1,0,Loyal,11,1,222.95999999999998,10
