CustomerID,recency,frequency,monetary,monetary_log,frequency_log,r_score,f_score,m_score,rfm_score,cluster,segment,bayesian_churn_prob
17343,70,2,461.13,6.135846236781711,1.0986122886681096,2,4,3,9,0,Lost,0.5
17344,108,1,299.74,5.706246104094174,0.6931471805599453,1,3,2,6,0,Lost,0.5
17345,117,1,329.90999999999997,5.801846435081389,0.6931471805599453,1,3,2,6,0,Lost,0.5
17348,19,1,417.46,6.036581305911105,0.6931471805599453,4,3,3,10,2,Loyal,0.5
17349,11,1,136.10000000000002,4.920710586568269,0.6931471805599453,5,3,1,9,2,Loyal,0.5
17350,55,1,342.25100000000003,5.8384619579723145,0.6931471805599453,2,3,3,8,2,Loyal,0.5
17351,40,4,647.13,6.474091293515269,1.6094379124341003,3,5,4,12,1,Loyal,0.5
17352,75,1,36.25,3.6176519448255684,0.6931471805599453,1,3,1,5,0,Lost,0.5714285714285714
17353,4,1,342.0,5.83773044716594,0.6931471805599453,5,3,3,11,2,Loyal,0.5
17356,11,2,422.22999999999996,6.04791576650043,1.0986122886681096,5,4,3,12,1,Loyal,0.5
17358,32,1,117.22,4.772547295396223,0.6931471805599453,3,3,1,7,2,Loyal,0.5
17359,28,1,156.6,5.060060177423779,0.6931471805599453,3,3,1,7,2,Loyal,0.5
17361,56,2,383.59000000000003,5.952177831776605,1.0986122886681096,2,4,3,9,1,Loyal,0.5
17362,28,3,399.0,5.991464547107982,1.3862943611198906,3,5,3,11,1,Loyal,0.5
17364,11,6,2340.67,7.758619629020368,1.9459101490553132,5,5,5,15,3,Champions,0.25
17365,22,2,616.95,6.426407548035744,1.0986122886681096,4,4,4,12,1,Loyal,0.5
17368,103,1,191.72,5.261238358306616,0.6931471805599453,1,3,1,5,0,Lost,0.5
17371,3,3,236.97,5.472144615306285,1.3862943611198906,5,5,2,12,1,Loyal,0.5
17372,1,9,1161.71,7.058508766308429,2.302585092994046,5,5,5,15,3,Champions,0.5
17373,29,1,163.7,5.104125637183595,0.6931471805599453,3,3,1,7,2,Loyal,0.5
17377,5,22,4528.25,8.41831164185612,3.1354942159291497,5,5,5,15,3,Champions,0.5
17388,109,1,228.96,5.43790538075509,0.6931471805599453,1,3,2,6,0,Lost,0.5
17389,6,2,1020.87,6.929389561107286,1.0986122886681096,5,4,4,13,1,Loyal,0.5
17400,37,2,1757.41,7.472165270621357,1.0986122886681096,3,4,5,12,1,Loyal,0.5
17402,5,3,210.7,5.35517017814082,1.3862943611198906,5,5,2,12,1,Loyal,0.5
17404,41,3,3055.87,8.025146795634955,1.3862943611198906,3,5,5,13,3,Champions,0.5
17406,53,2,693.12,6.542644856222303,1.0986122886681096,2,4,4,10,1,Loyal,0.5
17409,18,3,2472.46,7.8133732591199845,1.3862943611198906,4,5,5,14,3,Champions,0.5
17411,116,1,344.40000000000003,5.844703165712579,0.6931471805599453,1,3,3,7,0,Lost,0.5
17412,57,4,1277.59,7.153513187247763,1.6094379124341003,2,5,5,12,1,Loyal,0.5
17414,115,1,239.68,5.483468250352151,0.6931471805599453,1,3,2,6,0,Lost,0.5
17416,104,1,659.4,6.492845712045973,0.6931471805599453,1,3,4,8,0,Lost,0.5
17419,63,1,215.7,5.378513908542313,0.6931471805599453,2,3,2,7,2,Loyal,0.5
17421,114,1,130.8,4.881285622068407,0.6931471805599453,1,3,1,5,0,Lost,0.5
17426,40,1,521.96,6.259504979304475,0.6931471805599453,3,3,3,9,2,Loyal,0.5
17428,102,4,3204.62,8.07266079838408,1.6094379124341003,1,5,5,11,3,Champions,0.5
17432,6,2,274.45,5.618406123918725,1.0986122886681096,5,4,2,11,2,Loyal,0.5
17436,112,1,76.5,4.350277936359301,0.6931471805599453,1,3,1,5,0,Lost,0.5
17438,20,1,263.73,5.578710438662941,0.6931471805599453,4,3,2,9,2,Loyal,0.5
17439,35,1,325.74,5.789164747598362,0.6931471805599453,3,3,2,8,2,Loyal,0.5
17441,112,1,293.35,5.68476953547427,0.6931471805599453,1,3,2,6,0,Lost,0.5
17442,41,1,517.57,6.251075023378852,0.6931471805599453,3,3,3,9,2,Loyal,0.5
17448,8,14,4663.75,8.447789521277357,2.70805020110221,5,5,5,15,3,Champions,0.5
17449,21,2,627.33,6.443065506160142,1.0986122886681096,4,4,4,12,1,Loyal,0.5
17454,21,2,362.95,5.897016495564267,1.0986122886681096,4,4,3,11,1,Loyal,0.5
17457,80,2,1115.4,7.017864501662167,1.0986122886681096,1,4,5,10,1,Loyal,0.5
17460,32,2,501.1,6.21879930304066,1.0986122886681096,3,4,3,10,1,Loyal,0.5
17465,8,4,1409.76,7.251883845252268,1.6094379124341003,5,5,5,15,3,Champions,0.5
17469,38,3,1020.99,6.929506985979967,1.3862943611198906,3,5,4,12,1,Loyal,0.5
17472,8,1,224.81,5.41969393771455,0.6931471805599453,5,3,2,10,2,Loyal,0.5
17476,117,1,260.36,5.565898767292815,0.6931471805599453,1,3,2,6,0,Lost,0.5
17477,27,1,731.72,6.596763637094732,0.6931471805599453,3,3,4,10,1,Loyal,0.5
17478,13,1,706.2,6.5613135113234335,0.6931471805599453,4,3,4,11,1,Loyal,0.5
17479,12,1,389.26000000000005,5.9668131836668525,0.6931471805599453,4,3,3,10,2,Loyal,0.5
17484,3,1,133.85,4.904163049585739,0.6931471805599453,5,3,1,9,2,Loyal,0.5
17487,108,1,160.55,5.084814692270507,0.6931471805599453,1,3,1,5,0,Lost,0.5
17488,21,1,336.5,5.821565510312585,0.6931471805599453,4,3,3,10,2,Loyal,0.5
17496,6,2,743.14,6.612229189173965,1.0986122886681096,5,4,4,13,1,Loyal,0.5
17504,49,1,328.75,5.798334791597424,0.6931471805599453,2,3,2,7,2,Loyal,0.5
17508,24,3,1992.95,7.597872874981718,1.3862943611198906,4,5,5,14,1,Loyal,0.5
17512,5,4,1381.39,7.231569164227331,1.6094379124341003,5,5,5,15,3,Champions,0.5
17514,49,1,313.35,5.75050701482907,0.6931471805599453,2,3,2,7,2,Loyal,0.5
17518,1,1,153.55,5.040517668578126,0.6931471805599453,5,3,1,9,2,Loyal,0.5
17519,10,4,1230.73,7.116174964231158,1.6094379124341003,5,5,5,15,3,Champions,0.5
17526,8,4,1130.45,7.03125527496775,1.6094379124341003,5,5,5,15,3,Champions,0.5
17529,77,1,858.27,6.756083191571948,0.6931471805599453,1,3,4,8,0,Lost,0.5
17530,112,1,245.63,5.507889237832152,0.6931471805599453,1,3,2,6,0,Lost,0.5
17534,31,1,502.2,6.22098770538623,0.6931471805599453,3,3,3,9,2,Loyal,0.5
17536,62,1,34.78,3.5773890780805733,0.6931471805599453,2,3,1,6,2,Loyal,0.5
17539,7,3,1161.84,7.058620567817866,1.3862943611198906,5,5,5,15,1,Loyal,0.5
17542,21,2,170.1,5.1422481808981475,1.0986122886681096,4,4,1,9,2,Loyal,0.4
17547,45,1,404.55,6.005244170516354,0.6931471805599453,3,3,3,9,2,Loyal,0.5
17550,50,1,281.02,5.641977990409084,0.6931471805599453,2,3,2,7,2,Loyal,0.5
17552,7,1,415.92,6.032894356871122,0.6931471805599453,5,3,3,11,2,Loyal,0.5
17557,112,1,34.0,3.5553480614894135,0.6931471805599453,1,3,1,5,0,Lost,0.5
17560,40,1,223.2,5.4125385106380595,0.6931471805599453,3,3,2,8,2,Loyal,0.5
17561,113,1,189.7,5.250701512606374,0.6931471805599453,1,3,1,5,0,Lost,0.5
17568,12,1,374.45,5.928125306545893,0.6931471805599453,4,3,3,10,2,Loyal,0.5
17572,104,1,62.31,4.148043294556035,0.6931471805599453,1,3,1,5,0,Lost,0.5
17575,47,1,171.7,5.1515559851526325,0.6931471805599453,2,3,1,6,2,Loyal,0.5
17576,5,8,1769.52,7.479028567732155,2.1972245773362196,5,5,5,15,3,Champions,0.5
17577,25,2,348.75,5.857218613545591,1.0986122886681096,4,4,3,11,1,Loyal,0.5
17581,10,8,2049.0,7.6255950721324535,2.1972245773362196,5,5,5,15,3,Champions,0.5
17582,3,1,303.55,5.718835277282493,0.6931471805599453,5,3,2,10,2,Loyal,0.5
17584,63,1,462.05,6.137835039616278,0.6931471805599453,2,3,3,8,2,Loyal,0.5
17587,8,1,176.71,5.180153008197395,0.6931471805599453,5,3,1,9,2,Loyal,0.5
17588,17,1,402.5,6.000176487710004,0.6931471805599453,4,3,3,10,2,Loyal,0.5
17589,1,2,1414.28,7.255082670360358,1.0986122886681096,5,4,5,14,1,Loyal,0.5
17591,70,1,135.65,4.917422912374077,0.6931471805599453,2,3,1,6,0,Lost,0.5714285714285714
17592,118,1,148.3,5.005957704545144,0.6931471805599453,1,3,1,5,0,Lost,0.5
17593,28,4,2557.15,7.8470396199817145,1.6094379124341003,3,5,5,13,3,Champions,0.5
17596,12,2,698.28,6.550051234272233,1.0986122886681096,4,4,4,12,1,Loyal,0.5
17603,58,2,1067.01,6.973552382772185,1.0986122886681096,2,4,4,10,1,Loyal,0.5
17604,61,1,157.08,5.063101233999558,0.6931471805599453,2,3,1,6,2,Loyal,0.5
17606,117,1,87.30000000000001,4.480740107609915,0.6931471805599453,1,3,1,5,0,Lost,0.5
17610,34,4,1400.14,7.245041469966887,1.6094379124341003,3,5,5,13,3,Champions,0.5
17611,8,4,1593.02,7.37401440632289,1.6094379124341003,5,5,5,15,3,Champions,0.5
17612,10,3,812.82,6.701739211328518,1.3862943611198906,5,5,4,14,1,Loyal,0.5
17618,64,1,436.35,6.080733789865864,0.6931471805599453,2,3,3,8,2,Loyal,0.5
17623,105,1,197.05,5.288519524067926,0.6931471805599453,1,3,2,6,0,Lost,0.5
17624,99,1,316.83,5.761516648640389,0.6931471805599453,1,3,2,6,0,Lost,0.5
17625,57,2,1618.94,7.3901443905035045,1.0986122886681096,2,4,5,11,1,Loyal,0.5
17631,48,3,335.76,5.819370510469463,1.3862943611198906,2,5,2,9,1,Loyal,0.5
17638,27,2,842.4,6.73744134131246,1.0986122886681096,3,4,4,11,1,Loyal,0.5
17640,5,2,853.02,6.749954612718092,1.0986122886681096,5,4,4,13,1,Loyal,0.5
17642,113,1,281.02,5.641977990409084,0.6931471805599453,1,3,2,6,0,Lost,0.5
17644,1,2,687.65,6.53473315936334,1.0986122886681096,5,4,4,13,1,Loyal,0.5
17646,40,3,975.25,6.883718701153896,1.3862943611198906,3,5,4,12,1,Loyal,0.5
17647,49,2,198.6,5.296315363877364,1.0986122886681096,2,4,2,8,2,Loyal,0.5
17660,116,1,163.47,5.102728182753178,0.6931471805599453,1,3,1,5,0,Lost,0.5
17662,41,2,412.92,6.025672718437719,1.0986122886681096,3,4,3,10,1,Loyal,0.5
17663,20,2,1240.46,7.124043385339364,1.0986122886681096,4,4,5,13,1,Loyal,0.5
17667,34,1,454.7,6.121834698269836,0.6931471805599453,3,3,3,9,2,Loyal,0.5
17672,21,2,1449.16,7.2794291741546635,1.0986122886681096,4,4,5,13,1,Loyal,0.5
17673,10,1,583.9399999999999,6.371509277869235,0.6931471805599453,5,3,4,12,2,Loyal,0.5
17675,6,13,4777.25,8.471829649664707,2.639057329615259,5,5,5,15,3,Champions,0.5
17677,11,6,4998.6,8.517113188216067,1.9459101490553132,5,5,5,15,3,Champions,0.5
17679,13,4,1159.5,7.056606225714492,1.6094379124341003,4,5,5,14,3,Champions,0.5
17681,8,3,640.6,6.463965056552305,1.3862943611198906,5,5,4,14,1,Loyal,0.5
17682,21,1,373.5,5.925591802957274,0.6931471805599453,4,3,3,10,2,Loyal,0.5
17685,46,1,636.9,6.458181531247909,0.6931471805599453,2,3,4,9,2,Loyal,0.5
17690,12,2,765.37,6.641665081840398,1.0986122886681096,4,4,4,12,1,Loyal,0.5
17695,60,1,303.9,5.719983853994209,0.6931471805599453,2,3,2,7,2,Loyal,0.5
17696,7,4,1481.04,7.3011747960451,1.6094379124341003,5,5,5,15,3,Champions,0.375
17700,20,3,1619.57,7.390533218192934,1.3862943611198906,4,5,5,14,1,Loyal,0.5
17706,69,2,2278.07,7.731522743999958,1.0986122886681096,2,4,5,11,1,Loyal,0.5
17707,24,2,104.4,4.657762636107262,1.0986122886681096,4,4,1,9,2,Loyal,0.5
17716,5,4,2734.08,7.913915964885334,1.6094379124341003,5,5,5,15,3,Champions,0.5
17718,24,1,299.83,5.706545321145129,0.6931471805599453,4,3,2,9,2,Loyal,0.5
17721,38,1,307.21000000000004,5.730781368822976,0.6931471805599453,3,3,2,8,2,Loyal,0.5
17726,32,2,235.27,5.464975218875384,1.0986122886681096,3,4,2,9,2,Loyal,0.5
17731,1,2,468.88,6.152477342955685,1.0986122886681096,5,4,3,12,1,Loyal,0.5
17734,22,1,321.7,5.776723099057916,0.6931471805599453,4,3,2,9,2,Loyal,0.5
17738,10,1,453.17,6.118471577291897,0.6931471805599453,5,3,3,11,2,Loyal,0.5
17739,39,4,1780.42,7.485166078059478,1.6094379124341003,3,5,5,13,3,Champions,0.5
17740,21,2,110.70000000000002,4.715816706075155,1.0986122886681096,4,4,1,9,2,Loyal,0.5
17742,26,3,691.71,6.540611441188252,1.3862943611198906,3,5,4,12,1,Loyal,0.5
17753,82,1,30.45,3.4483989831464497,0.6931471805599453,1,3,1,5,0,Lost,0.5
17754,16,4,1571.68,7.360536449432287,1.6094379124341003,4,5,5,14,3,Champions,0.5
17757,18,3,357.13,5.880896048977126,1.3862943611198906,4,5,3,12,1,Loyal,0.5
17760,7,3,237.89,5.476003194937463,1.3862943611198906,5,5,2,12,1,Loyal,0.5
17763,33,3,71.15,4.27874728521988,1.3862943611198906,3,5,1,9,2,Loyal,0.5
17764,116,1,187.15,5.237239517039447,0.6931471805599453,1,3,1,5,0,Lost,0.5
17768,59,3,569.77,6.346986326407876,1.3862943611198906,2,5,3,10,1,Loyal,0.5
17769,22,2,365.3,5.903452669784769,1.0986122886681096,4,4,3,11,1,Loyal,0.5
17773,70,1,366.35,5.9063150720662865,0.6931471805599453,2,3,3,8,0,Lost,0.5
17774,13,2,799.14,6.684786712357213,1.0986122886681096,4,4,4,12,1,Loyal,0.5
17776,103,1,207.75,5.341137363730965,0.6931471805599453,1,3,2,6,0,Lost,0.5
17778,41,1,197.70000000000002,5.291796149557771,0.6931471805599453,3,3,2,8,2,Loyal,0.5
17780,47,3,346.56,5.8509373119710055,1.3862943611198906,2,5,3,10,1,Loyal,0.5
17789,41,1,171.25,5.148946909893768,0.6931471805599453,3,3,1,7,2,Loyal,0.5
17794,66,2,147.3,4.999237249143887,1.0986122886681096,2,4,1,7,0,Lost,0.5
17797,6,3,610.52,6.415947661051908,1.3862943611198906,5,5,4,14,1,Loyal,0.5
17799,10,3,1436.14,7.27041030652487,1.3862943611198906,5,5,5,15,1,Loyal,0.5
17801,71,1,382.44,5.949183154851376,0.6931471805599453,2,3,3,8,0,Lost,0.5
17802,106,2,522.95,6.261396259920951,1.0986122886681096,1,4,3,8,0,Lost,0.5
17804,118,1,124.95,4.835885002798619,0.6931471805599453,1,3,1,5,0,Lost,0.5
17807,84,1,189.68,5.250596630336625,0.6931471805599453,1,3,1,5,0,Lost,0.5
17809,14,4,2132.9300000000003,7.665720629074396,1.6094379124341003,4,5,5,14,3,Champions,0.5
17810,48,2,373.16,5.924683513417631,1.0986122886681096,2,4,3,9,1,Loyal,0.5
17816,38,2,59.55,4.1034694699991014,1.0986122886681096,3,4,1,8,2,Loyal,0.5
17818,117,1,124.78,4.834534349115358,0.6931471805599453,1,3,1,5,0,Lost,0.5
17819,29,3,1288.5,7.162009825321399,1.3862943611198906,3,5,5,13,1,Loyal,0.5
17825,105,3,437.46,6.083268587583019,1.3862943611198906,1,5,3,9,0,Lost,0.5
17827,1,1,388.84,5.965736398535251,0.6931471805599453,5,3,3,11,2,Loyal,0.4
17829,34,1,1310.3000000000002,7.178774290537379,0.6931471805599453,3,3,5,11,1,Loyal,0.5
17833,103,1,338.46000000000004,5.827356119733386,0.6931471805599453,1,3,3,7,0,Lost,0.5
17838,5,3,788.97,6.671994970056466,1.3862943611198906,5,5,4,14,1,Loyal,0.5
17841,4,31,8780.42,9.08039340475937,3.4657359027997265,5,5,5,15,3,Champions,0.5
17847,25,1,40.65,3.7293013686128518,0.6931471805599453,4,3,1,8,2,Loyal,0.5
17848,10,7,1307.66,7.176758991911816,2.0794415416798357,5,5,5,15,3,Champions,0.5
17849,14,2,191.08,5.257911951912998,1.0986122886681096,4,4,1,9,2,Loyal,0.5
17851,72,4,1334.46,7.197031080772375,1.6094379124341003,2,5,5,12,1,Loyal,0.5
17852,104,2,380.36,5.94374381089657,1.0986122886681096,1,4,3,8,0,Lost,0.5
17853,116,1,584.35,6.372209958925682,0.6931471805599453,1,3,4,8,0,Lost,0.5
17854,111,1,135.94,4.919542873692917,0.6931471805599453,1,3,1,5,0,Lost,0.5
17857,21,1,468.0,6.150602768446279,0.6931471805599453,4,3,3,10,2,Loyal,0.5
17858,29,5,2975.38,7.998463075973585,1.791759469228055,3,5,5,13,3,Champions,0.5
17860,107,2,246.94,5.513186781410001,1.0986122886681096,1,4,2,7,0,Lost,0.5
17861,25,4,1441.59,7.274195388117084,1.6094379124341003,4,5,5,14,3,Champions,0.5
17863,32,1,335.58,5.818835862284927,0.6931471805599453,3,3,2,8,2,Loyal,0.5
17865,28,8,4551.34,8.423396665459707,2.1972245773362196,3,5,5,13,3,Champions,0.5
17866,104,1,149.5,5.01396308418893,0.6931471805599453,1,3,1,5,0,Lost,0.5
17867,61,3,126.88,4.851092324191641,1.3862943611198906,2,5,1,8,2,Loyal,0.5
17871,73,1,230.48,5.444493476705638,0.6931471805599453,2,3,2,7,0,Lost,0.5
17873,4,5,1613.65,7.386873493903706,1.791759469228055,5,5,5,15,3,Champions,0.5
17875,67,1,167.1,5.12455904041457,0.6931471805599453,2,3,1,6,0,Lost,0.5714285714285714
17876,55,1,777.4,6.657240530871795,0.6931471805599453,2,3,4,9,2,Loyal,0.5
17880,19,2,366.0,5.905361848054571,1.0986122886681096,4,4,3,11,1,Loyal,0.5
17883,31,1,168.48,5.132734925758358,0.6931471805599453,3,3,1,7,2,Loyal,0.5
17884,56,6,849.55,6.745883199055592,1.9459101490553132,2,5,4,11,3,Champions,0.5
17888,40,4,378.49,5.938828246027372,1.6094379124341003,3,5,3,11,1,Loyal,0.5
17905,15,6,947.0799999999999,6.854438886880193,1.9459101490553132,4,5,4,13,3,Champions,0.5
17907,20,1,291.76,5.679353160733027,0.6931471805599453,4,3,2,9,2,Loyal,0.5
17908,105,1,398.96,5.9913645421076485,0.6931471805599453,1,3,3,7,0,Lost,0.5
17909,117,1,110.05,4.709980550340436,0.6931471805599453,1,3,1,5,0,Lost,0.5
17910,105,1,261.7,5.571012696691494,0.6931471805599453,1,3,2,6,0,Lost,0.5
17913,22,4,828.66,6.721015978311634,1.6094379124341003,4,5,4,13,1,Loyal,0.5
17916,8,2,43.87,3.803769419987892,1.0986122886681096,5,4,1,10,2,Loyal,0.5
17920,1,13,8642.55,9.06456865703981,2.639057329615259,5,5,5,15,3,Champions,0.5
17927,101,1,294.0,5.68697535633982,0.6931471805599453,1,3,2,6,0,Lost,0.5
17929,29,2,588.6,6.379444340875127,1.0986122886681096,3,4,4,11,1,Loyal,0.5
17930,10,2,570.8,6.348789279888211,1.0986122886681096,5,4,3,12,1,Loyal,0.5
17931,24,5,602.73,6.403127078124099,1.791759469228055,4,5,4,13,3,Champions,0.5
17933,12,1,114.69,4.750914200040797,0.6931471805599453,4,3,1,8,2,Loyal,0.5
17935,5,2,225.25,5.421640582580036,1.0986122886681096,5,4,2,11,2,Loyal,0.5
17941,38,2,822.72,6.713830666337147,1.0986122886681096,3,4,4,11,1,Loyal,0.5
17945,76,3,360.35,5.88984701772899,1.3862943611198906,1,5,3,9,0,Lost,0.5
17950,83,1,131.95,4.889973117689029,0.6931471805599453,1,3,1,5,0,Lost,0.5
17954,1,5,927.73,6.833818061479779,1.791759469228055,5,5,4,14,3,Champions,0.375
17955,35,2,392.6,5.975335165178098,1.0986122886681096,3,4,3,10,1,Loyal,0.5
17958,107,1,465.42,6.145086515763547,0.6931471805599453,1,3,3,7,0,Lost,0.5
17960,21,1,10.9,2.4765384001174837,0.6931471805599453,4,3,1,8,2,Loyal,0.5
17961,5,27,964.75,6.872905001546391,3.332204510175204,5,5,4,14,3,Champions,0.5
17962,74,1,366.23,5.9059883547555305,0.6931471805599453,2,3,3,8,0,Lost,0.5
17963,68,1,171.17,5.148482360788381,0.6931471805599453,2,3,1,6,0,Lost,0.5
17965,28,5,2146.91,7.672250555309608,1.791759469228055,3,5,5,13,3,Champions,0.5
17966,3,3,674.39,6.5152903018009924,1.3862943611198906,5,5,4,14,1,Loyal,0.5
17969,8,11,1250.81,7.132345782955258,2.4849066497880004,5,5,5,15,3,Champions,0.5
17978,77,2,288.05,5.666599683528485,1.0986122886681096,1,4,2,7,0,Lost,0.5
17982,60,1,138.18,4.935768059416704,0.6931471805599453,2,3,1,6,2,Loyal,0.5
17984,118,1,212.63,5.3642455466621435,0.6931471805599453,1,3,2,6,0,Lost,0.5
17988,102,3,190.32,5.253947418812096,1.3862943611198906,1,5,1,7,0,Lost,0.5
17990,111,1,332.70000000000005,5.810242385757329,0.6931471805599453,1,3,2,6,0,Lost,0.5
17998,117,2,319.19,5.768914569593983,1.0986122886681096,1,4,2,7,0,Lost,0.5
18001,116,1,176.6,5.17953383055807,0.6931471805599453,1,3,1,5,0,Lost,0.5
18002,111,1,44.32,3.8137484361598055,0.6931471805599453,1,3,1,5,0,Lost,0.5
18006,102,1,53.55,3.9991177122790798,0.6931471805599453,1,3,1,5,0,Lost,0.5
18008,13,4,1348.9499999999998,7.20782283370955,1.6094379124341003,4,5,5,14,3,Champions,0.5
18009,6,2,507.95,6.232349779898349,1.0986122886681096,5,4,3,12,1,Loyal,0.5
18012,103,1,115.3,4.7561730595246186,0.6931471805599453,1,3,1,5,0,Lost,0.5
18016,60,1,201.20000000000002,5.309257306586371,0.6931471805599453,2,3,2,7,2,Loyal,0.5
18029,21,1,433.77,6.0748171556265245,0.6931471805599453,4,3,3,10,2,Loyal,0.5
18036,70,2,247.15,5.51403340203345,1.0986122886681096,2,4,2,8,0,Lost,0.5
18037,5,7,70.15,4.264790324535862,2.0794415416798357,5,5,1,11,1,Loyal,0.5
18039,20,1,120.97,4.8037751128551465,0.6931471805599453,4,3,1,8,2,Loyal,0.5
18041,31,4,1414.69,7.255372323732077,1.6094379124341003,3,5,5,13,3,Champions,0.5
18046,29,1,189.63,5.250334376525886,0.6931471805599453,3,3,1,7,2,Loyal,0.5
18051,14,7,2282.28,7.733368284651133,2.0794415416798357,4,5,5,14,3,Champions,0.5
18057,70,1,297.32,5.698166735870565,0.6931471805599453,2,3,2,7,0,Lost,0.5
18058,47,1,301.2,5.711089049838639,0.6931471805599453,2,3,2,7,2,Loyal,0.5
18061,7,8,1757.31,7.472108399445928,2.1972245773362196,5,5,5,15,3,Champions,0.5
18063,13,1,102.0,4.634728988229636,0.6931471805599453,4,3,1,8,2,Loyal,0.5
18064,25,2,1103.16,7.006840143872291,1.0986122886681096,4,4,4,12,1,Loyal,0.5
18065,45,4,773.23,6.651868987069885,1.6094379124341003,3,5,4,12,1,Loyal,0.5
18069,28,2,379.59000000000003,5.941722680213143,1.0986122886681096,3,4,3,10,1,Loyal,0.5
18070,49,1,314.1,5.752890048763229,0.6931471805599453,2,3,2,7,2,Loyal,0.5
18071,101,2,407.55,6.012614305830716,1.0986122886681096,1,4,3,8,0,Lost,0.5
18077,9,5,903.5699999999999,6.807459692664494,1.791759469228055,5,5,4,14,3,Champions,0.5
18078,7,1,256.22,5.549931749837941,0.6931471805599453,5,3,2,10,2,Loyal,0.5
18085,8,1,258.75,5.5597196299793366,0.6931471805599453,5,3,2,10,2,Loyal,0.5
18087,26,7,1913.1,7.557002817252064,2.0794415416798357,3,5,5,13,3,Champions,0.5
18092,40,4,3245.0,8.085178748074537,1.6094379124341003,3,5,5,13,3,Champions,0.5
18094,81,1,854.72,6.751943219828212,0.6931471805599453,1,3,4,8,0,Lost,0.5
18097,102,1,171.26,5.149004963361028,0.6931471805599453,1,3,1,5,0,Lost,0.5
18101,54,1,112.5,4.7318028369214575,0.6931471805599453,2,3,1,6,2,Loyal,0.5
18106,29,3,599.13,6.397146298413981,1.3862943611198906,3,5,4,12,1,Loyal,0.5
18108,117,1,493.25,6.203041462050726,0.6931471805599453,1,3,3,7,0,Lost,0.5
18115,77,1,9.700000000000001,2.3702437414678608,0.6931471805599453,1,3,1,5,0,Lost,0.5
18131,11,1,222.95999999999998,5.411467464480692,0.6931471805599453,5,3,2,10,2,Loyal,0.5
18134,74,1,302.15,5.71422773251774,0.6931471805599453,2,3,2,7,0,Lost,0.5
18135,14,1,190.9,5.256974403013654,0.6931471805599453,4,3,1,8,2,Loyal,0.5
18144,102,1,597.5,6.394426524998027,0.6931471805599453,1,3,4,8,0,Lost,0.5
18145,83,2,673.74,6.514327431484476,1.0986122886681096,1,4,4,9,0,Lost,0.5
18148,26,1,112.85000000000001,4.734881792509749,0.6931471805599453,3,3,1,7,2,Loyal,0.5
18149,15,1,361.34000000000003,5.892582997547865,0.6931471805599453,4,3,3,10,2,Loyal,0.5
18151,25,1,564.2,6.337179650810373,0.6931471805599453,4,3,3,10,2,Loyal,0.5
18152,25,1,426.69,6.058398634085082,0.6931471805599453,4,3,3,10,2,Loyal,0.5
18153,38,1,246.22,5.510278628459677,0.6931471805599453,3,3,2,8,2,Loyal,0.5
18162,112,1,371.51,5.920263883096861,0.6931471805599453,1,3,3,7,0,Lost,0.5
18166,3,1,175.5,5.173320876373351,0.6931471805599453,5,3,1,9,2,Loyal,0.5
18168,52,3,769.63,6.647208362137625,1.3862943611198906,2,5,4,11,1,Loyal,0.5
18170,21,3,874.0500000000001,6.774281027582166,1.3862943611198906,4,5,4,13,1,Loyal,0.5
18171,11,2,607.75,6.411407674396799,1.0986122886681096,5,4,4,13,1,Loyal,0.5
18172,6,4,1926.01,7.563724857814497,1.6094379124341003,5,5,5,15,3,Champions,0.5
18175,55,1,176.1,5.176714544788788,0.6931471805599453,2,3,1,6,2,Loyal,0.5
18177,7,2,554.5,6.319868609079685,1.0986122886681096,5,4,3,12,1,Loyal,0.5
18178,16,2,1124.42,7.025911578300305,1.0986122886681096,4,4,5,13,1,Loyal,0.5
18179,42,1,304.38,5.721556902755365,0.6931471805599453,3,3,2,8,2,Loyal,0.5
18181,114,1,298.99,5.7037491407673,0.6931471805599453,1,3,2,6,0,Lost,0.5
18186,102,1,329.58,5.800848687489207,0.6931471805599453,1,3,2,6,0,Lost,0.5
18187,11,1,724.89,6.587398488193701,0.6931471805599453,5,3,4,12,1,Loyal,0.5
18188,3,1,299.75,5.7062793548547885,0.6931471805599453,5,3,2,10,2,Loyal,0.5
18189,5,1,313.49,5.750952279132591,0.6931471805599453,5,3,2,10,2,Loyal,0.5
18190,59,2,268.32000000000005,5.5959002636770805,1.0986122886681096,2,4,2,8,2,Loyal,0.5
18194,59,1,630.32,6.447812865530716,0.6931471805599453,2,3,4,9,2,Loyal,0.5
18196,12,1,292.93,5.683341643751415,0.6931471805599453,4,3,2,9,2,Loyal,0.5
18199,63,1,344.75,5.845715970544868,0.6931471805599453,2,3,3,8,2,Loyal,0.5
18201,102,1,447.53000000000003,6.105975568893946,0.6931471805599453,1,3,3,7,0,Lost,0.5
18203,111,1,109.08,4.701207374185033,0.6931471805599453,1,3,1,5,0,Lost,0.5
18212,57,1,298.3,5.701446414858653,0.6931471805599453,2,3,2,7,2,Loyal,0.5
18215,3,1,783.5500000000001,6.6651103050050775,0.6931471805599453,5,3,4,12,1,Loyal,0.5
18218,40,1,301.91999999999996,5.713468744245622,0.6931471805599453,3,3,2,8,2,Loyal,0.5
18219,3,3,447.94,6.106889248523399,1.3862943611198906,5,5,3,13,1,Loyal,0.5
